"date","geography","geography code","Number of households: Number of households; measures: Value"
"2021","E00063098","E00063098",144
"2021","E00062954","E00062954",145
"2021","E00173138","E00173138",151
"2021","E00173139","E00173139",204
"2021","E00173140","E00173140",110
"2021","E00173143","E00173143",102
"2021","E00173144","E00173144",96
"2021","E00173145","E00173145",109
"2021","E00173158","E00173158",191
"2021","E00062940","E00062940",157
"2021","E00062941","E00062941",144
"2021","E00062942","E00062942",154
"2021","E00062947","E00062947",138
"2021","E00062805","E00062805",199
"2021","E00062809","E00062809",138
"2021","E00062814","E00062814",138
"2021","E00062815","E00062815",147
"2021","E00173161","E00173161",122
"2021","E00173162","E00173162",119
"2021","E00173171","E00173171",134
"2021","E00173176","E00173176",150
"2021","E00062937","E00062937",97
"2021","E00062943","E00062943",115
"2021","E00062946","E00062946",125
"2021","E00062948","E00062948",154
"2021","E00062953","E00062953",117
"2021","E00062956","E00062956",133
"2021","E00062957","E00062957",141
"2021","E00063091","E00063091",128
"2021","E00063107","E00063107",110
"2021","E00063108","E00063108",123
"2021","E00063110","E00063110",103
"2021","E00173141","E00173141",126
"2021","E00173159","E00173159",184
"2021","E00188768","E00188768",127
"2021","E00188818","E00188818",92
"2021","E00188863","E00188863",132
"2021","E00063094","E00063094",162
"2021","E00063101","E00063101",112
"2021","E00063102","E00063102",105
"2021","E00063104","E00063104",102
"2021","E00063105","E00063105",126
"2021","E00063106","E00063106",124
"2021","E00062804","E00062804",112
"2021","E00173142","E00173142",185
"2021","E00173156","E00173156",140
"2021","E00188787","E00188787",169
"2021","E00188807","E00188807",138
"2021","E00188865","E00188865",108
"2021","E00188943","E00188943",137
"2021","E00062807","E00062807",128
"2021","E00062808","E00062808",122
"2021","E00062812","E00062812",137
"2021","E00173148","E00173148",119
"2021","E00173149","E00173149",140
"2021","E00173163","E00173163",135
"2021","E00063182","E00063182",113
"2021","E00063201","E00063201",133
"2021","E00063202","E00063202",126
"2021","E00063205","E00063205",122
"2021","E00063206","E00063206",131
"2021","E00063183","E00063183",135
"2021","E00063187","E00063187",121
"2021","E00063207","E00063207",123
"2021","E00063209","E00063209",120
"2021","E00063184","E00063184",121
"2021","E00063190","E00063190",143
"2021","E00063203","E00063203",129
"2021","E00063204","E00063204",148
"2021","E00063208","E00063208",106
"2021","E00063181","E00063181",45
"2021","E00063185","E00063185",128
"2021","E00063186","E00063186",113
"2021","E00063188","E00063188",128
"2021","E00063189","E00063189",110
"2021","E00063191","E00063191",151
"2021","E00063192","E00063192",124
"2021","E00063195","E00063195",124
"2021","E00063197","E00063197",137
"2021","E00063200","E00063200",129
"2021","E00063193","E00063193",118
"2021","E00063194","E00063194",113
"2021","E00063196","E00063196",128
"2021","E00063198","E00063198",117
"2021","E00063199","E00063199",124
"2021","E00063063","E00063063",123
"2021","E00063064","E00063064",117
"2021","E00165704","E00165704",219
"2021","E00165705","E00165705",101
"2021","E00165706","E00165706",104
"2021","E00063068","E00063068",187
"2021","E00063070","E00063070",126
"2021","E00063071","E00063071",125
"2021","E00063072","E00063072",126
"2021","E00063074","E00063074",101
"2021","E00063061","E00063061",148
"2021","E00063077","E00063077",128
"2021","E00063078","E00063078",168
"2021","E00063080","E00063080",208
"2021","E00063081","E00063081",218
"2021","E00063086","E00063086",114
"2021","E00063060","E00063060",177
"2021","E00063073","E00063073",118
"2021","E00063075","E00063075",118
"2021","E00063076","E00063076",122
"2021","E00063079","E00063079",119
"2021","E00063082","E00063082",122
"2021","E00063062","E00063062",143
"2021","E00188806","E00188806",127
"2021","E00188867","E00188867",125
"2021","E00188888","E00188888",124
"2021","E00188936","E00188936",127
"2021","E00063083","E00063083",108
"2021","E00063084","E00063084",187
"2021","E00063085","E00063085",239
"2021","E00188784","E00188784",123
"2021","E00063133","E00063133",135
"2021","E00063134","E00063134",196
"2021","E00063137","E00063137",179
"2021","E00063139","E00063139",194
"2021","E00063140","E00063140",126
"2021","E00063111","E00063111",104
"2021","E00063113","E00063113",164
"2021","E00063126","E00063126",125
"2021","E00063131","E00063131",161
"2021","E00063135","E00063135",204
"2021","E00063115","E00063115",158
"2021","E00063123","E00063123",147
"2021","E00063130","E00063130",120
"2021","E00063132","E00063132",116
"2021","E00063138","E00063138",135
"2021","E00063118","E00063118",129
"2021","E00063127","E00063127",127
"2021","E00063128","E00063128",104
"2021","E00063129","E00063129",109
"2021","E00063136","E00063136",113
"2021","E00063122","E00063122",141
"2021","E00063143","E00063143",155
"2021","E00063144","E00063144",152
"2021","E00063145","E00063145",124
"2021","E00173164","E00173164",85
"2021","E00173165","E00173165",100
"2021","E00173166","E00173166",106
"2021","E00173167","E00173167",72
"2021","E00063114","E00063114",155
"2021","E00063116","E00063116",174
"2021","E00063141","E00063141",151
"2021","E00063142","E00063142",153
"2021","E00188777","E00188777",139
"2021","E00188790","E00188790",128
"2021","E00063117","E00063117",122
"2021","E00063119","E00063119",134
"2021","E00063120","E00063120",129
"2021","E00063121","E00063121",122
"2021","E00063125","E00063125",124
"2021","E00062981","E00062981",173
"2021","E00062985","E00062985",109
"2021","E00062989","E00062989",120
"2021","E00062990","E00062990",123
"2021","E00062991","E00062991",147
"2021","E00062984","E00062984",136
"2021","E00062992","E00062992",134
"2021","E00062993","E00062993",111
"2021","E00062994","E00062994",130
"2021","E00062995","E00062995",131
"2021","E00062971","E00062971",133
"2021","E00062972","E00062972",118
"2021","E00062976","E00062976",120
"2021","E00062998","E00062998",125
"2021","E00062999","E00062999",145
"2021","E00062975","E00062975",108
"2021","E00062978","E00062978",105
"2021","E00062979","E00062979",207
"2021","E00062996","E00062996",131
"2021","E00062997","E00062997",118
"2021","E00062970","E00062970",129
"2021","E00062980","E00062980",124
"2021","E00062983","E00062983",132
"2021","E00062986","E00062986",127
"2021","E00062987","E00062987",122
"2021","E00062787","E00062787",128
"2021","E00062788","E00062788",131
"2021","E00062792","E00062792",123
"2021","E00062796","E00062796",123
"2021","E00062797","E00062797",130
"2021","E00062786","E00062786",114
"2021","E00062789","E00062789",120
"2021","E00165710","E00165710",83
"2021","E00165711","E00165711",94
"2021","E00165712","E00165712",208
"2021","E00063331","E00063331",147
"2021","E00063332","E00063332",119
"2021","E00063338","E00063338",119
"2021","E00063339","E00063339",121
"2021","E00063340","E00063340",121
"2021","E00063345","E00063345",131
"2021","E00063342","E00063342",129
"2021","E00063343","E00063343",116
"2021","E00063346","E00063346",123
"2021","E00063347","E00063347",123
"2021","E00063348","E00063348",125
"2021","E00063349","E00063349",135
"2021","E00063330","E00063330",113
"2021","E00063335","E00063335",123
"2021","E00063336","E00063336",108
"2021","E00063350","E00063350",121
"2021","E00063351","E00063351",125
"2021","E00063333","E00063333",132
"2021","E00063334","E00063334",113
"2021","E00063337","E00063337",136
"2021","E00063341","E00063341",121
"2021","E00063344","E00063344",132
"2021","E00062774","E00062774",105
"2021","E00062778","E00062778",181
"2021","E00062779","E00062779",144
"2021","E00062784","E00062784",121
"2021","E00062973","E00062973",116
"2021","E00062977","E00062977",133
"2021","E00062982","E00062982",135
"2021","E00062988","E00062988",125
"2021","E00188794","E00188794",114
"2021","E00188931","E00188931",112
"2021","E00063055","E00063055",114
"2021","E00063056","E00063056",144
"2021","E00063057","E00063057",124
"2021","E00063058","E00063058",123
"2021","E00063059","E00063059",134
"2021","E00063051","E00063051",137
"2021","E00063053","E00063053",85
"2021","E00063054","E00063054",104
"2021","E00188797","E00188797",130
"2021","E00188815","E00188815",129
"2021","E00188852","E00188852",128
"2021","E00062771","E00062771",126
"2021","E00062773","E00062773",124
"2021","E00062798","E00062798",140
"2021","E00062801","E00062801",133
"2021","E00062776","E00062776",145
"2021","E00062780","E00062780",130
"2021","E00062782","E00062782",108
"2021","E00062783","E00062783",108
"2021","E00062775","E00062775",119
"2021","E00062777","E00062777",143
"2021","E00062781","E00062781",118
"2021","E00062785","E00062785",139
"2021","E00062802","E00062802",119
"2021","E00062772","E00062772",125
"2021","E00062791","E00062791",159
"2021","E00062794","E00062794",118
"2021","E00062799","E00062799",128
"2021","E00062800","E00062800",198
"2021","E00063550","E00063550",124
"2021","E00063551","E00063551",121
"2021","E00063552","E00063552",125
"2021","E00063556","E00063556",128
"2021","E00063558","E00063558",146
"2021","E00063553","E00063553",125
"2021","E00063554","E00063554",127
"2021","E00063555","E00063555",169
"2021","E00063557","E00063557",152
"2021","E00181523","E00181523",106
"2021","E00181535","E00181535",131
"2021","E00063681","E00063681",115
"2021","E00063682","E00063682",108
"2021","E00063687","E00063687",114
"2021","E00063697","E00063697",118
"2021","E00063699","E00063699",126
"2021","E00063700","E00063700",139
"2021","E00063683","E00063683",143
"2021","E00063684","E00063684",119
"2021","E00063685","E00063685",118
"2021","E00063686","E00063686",119
"2021","E00063689","E00063689",111
"2021","E00063680","E00063680",109
"2021","E00063688","E00063688",115
"2021","E00063690","E00063690",112
"2021","E00063691","E00063691",115
"2021","E00063692","E00063692",132
"2021","E00063693","E00063693",179
"2021","E00063694","E00063694",119
"2021","E00063695","E00063695",142
"2021","E00063696","E00063696",189
"2021","E00063698","E00063698",123
"2021","E00063439","E00063439",126
"2021","E00063443","E00063443",129
"2021","E00063445","E00063445",125
"2021","E00063450","E00063450",117
"2021","E00063435","E00063435",149
"2021","E00063437","E00063437",129
"2021","E00063444","E00063444",120
"2021","E00063448","E00063448",114
"2021","E00063440","E00063440",133
"2021","E00063441","E00063441",197
"2021","E00063446","E00063446",133
"2021","E00063447","E00063447",126
"2021","E00063449","E00063449",129
"2021","E00063452","E00063452",159
"2021","E00063453","E00063453",126
"2021","E00063454","E00063454",135
"2021","E00063463","E00063463",110
"2021","E00063464","E00063464",131
"2021","E00063458","E00063458",126
"2021","E00063465","E00063465",123
"2021","E00063466","E00063466",128
"2021","E00063467","E00063467",115
"2021","E00063468","E00063468",116
"2021","E00063398","E00063398",159
"2021","E00063412","E00063412",107
"2021","E00063414","E00063414",111
"2021","E00063415","E00063415",168
"2021","E00063419","E00063419",139
"2021","E00063420","E00063420",122
"2021","E00063421","E00063421",117
"2021","E00063422","E00063422",145
"2021","E00063423","E00063423",125
"2021","E00063427","E00063427",123
"2021","E00063431","E00063431",140
"2021","E00171885","E00171885",106
"2021","E00171887","E00171887",69
"2021","E00063547","E00063547",119
"2021","E00063562","E00063562",155
"2021","E00063563","E00063563",126
"2021","E00171884","E00171884",172
"2021","E00171888","E00171888",91
"2021","E00063549","E00063549",121
"2021","E00063560","E00063560",128
"2021","E00063561","E00063561",97
"2021","E00063564","E00063564",127
"2021","E00063425","E00063425",127
"2021","E00063426","E00063426",155
"2021","E00063430","E00063430",121
"2021","E00063433","E00063433",143
"2021","E00063428","E00063428",145
"2021","E00063429","E00063429",121
"2021","E00063432","E00063432",148
"2021","E00063434","E00063434",135
"2021","E00063739","E00063739",104
"2021","E00063741","E00063741",120
"2021","E00063742","E00063742",119
"2021","E00181526","E00181526",112
"2021","E00181549","E00181549",57
"2021","E00063736","E00063736",155
"2021","E00063737","E00063737",164
"2021","E00063738","E00063738",151
"2021","E00063740","E00063740",127
"2021","E00063451","E00063451",127
"2021","E00063459","E00063459",114
"2021","E00063461","E00063461",125
"2021","E00063462","E00063462",108
"2021","E00063455","E00063455",126
"2021","E00063456","E00063456",116
"2021","E00063457","E00063457",121
"2021","E00063460","E00063460",133
"2021","E00063793","E00063793",133
"2021","E00063794","E00063794",111
"2021","E00063795","E00063795",185
"2021","E00063796","E00063796",110
"2021","E00063798","E00063798",120
"2021","E00063788","E00063788",94
"2021","E00063790","E00063790",142
"2021","E00063799","E00063799",136
"2021","E00063800","E00063800",140
"2021","E00063801","E00063801",161
"2021","E00063791","E00063791",137
"2021","E00063792","E00063792",103
"2021","E00063804","E00063804",124
"2021","E00063807","E00063807",121
"2021","E00063808","E00063808",130
"2021","E00063809","E00063809",124
"2021","E00063663","E00063663",88
"2021","E00063664","E00063664",90
"2021","E00063669","E00063669",98
"2021","E00063672","E00063672",123
"2021","E00063677","E00063677",107
"2021","E00063666","E00063666",133
"2021","E00063667","E00063667",141
"2021","E00063671","E00063671",189
"2021","E00063679","E00063679",150
"2021","E00063727","E00063727",139
"2021","E00063730","E00063730",125
"2021","E00063731","E00063731",125
"2021","E00063733","E00063733",216
"2021","E00063726","E00063726",142
"2021","E00063728","E00063728",131
"2021","E00063729","E00063729",130
"2021","E00063734","E00063734",107
"2021","E00063735","E00063735",187
"2021","E00063789","E00063789",152
"2021","E00063797","E00063797",182
"2021","E00063802","E00063802",219
"2021","E00063803","E00063803",126
"2021","E00063805","E00063805",167
"2021","E00063806","E00063806",152
"2021","E00063400","E00063400",136
"2021","E00181511","E00181511",131
"2021","E00181542","E00181542",95
"2021","E00181557","E00181557",52
"2021","E00181558","E00181558",69
"2021","E00063404","E00063404",139
"2021","E00063405","E00063405",116
"2021","E00063407","E00063407",123
"2021","E00063408","E00063408",105
"2021","E00063409","E00063409",90
"2021","E00063410","E00063410",97
"2021","E00063411","E00063411",99
"2021","E00171892","E00171892",118
"2021","E00171896","E00171896",61
"2021","E00063395","E00063395",116
"2021","E00063402","E00063402",139
"2021","E00063403","E00063403",139
"2021","E00063406","E00063406",118
"2021","E00063665","E00063665",161
"2021","E00063673","E00063673",137
"2021","E00063676","E00063676",123
"2021","E00171890","E00171890",106
